license,begin_time,end_time,load_hotspot,drop_hotspot,od_distance,traveled_from_charged,to_charge,cs_index,cs_name
0,2014-07-02 03:43:24.297566,2014-07-02 03:51:04.964233,5,5,3.486376373172101,62.84790566605862,0,,
0,2014-07-02 04:03:45.892804,2014-07-02 04:09:11.892804,2,53,2.80327907919606,66.48292872065514,0,,
0,2014-07-02 04:33:39.892804,2014-07-02 06:05:47.892804,0,33,17.614367684549446,89.32295510521509,0,,
0,2014-07-02 07:17:36.698199,2014-07-02 07:22:32.364866,12,6,1.5312419839203806,90.85419708913547,0,,
0,2014-07-02 07:34:21.364866,2014-07-02 07:39:45.864866,46,6,3.223661820234764,98.62867853167204,0,,
0,2014-07-02 08:41:17.864866,2014-07-02 09:09:44.864866,45,4,23.26728396394898,148.63490316311538,0,,
0,2014-07-02 12:31:34.364866,2014-07-02 12:38:24.364866,2,1,2.779958951402174,158.89055071436758,1,0,A1
0,2014-07-02 14:28:27.546684,2014-07-02 14:33:58.046684,3,2,1.7761677821523782,3.948819032658344,0,,
0,2014-07-02 15:23:16.046684,2014-07-02 15:32:38.046684,90,35,2.139701493352234,18.903788732841996,0,,
0,2014-07-02 16:03:12.046684,2014-07-02 16:08:39.046684,34,36,1.9492758044645195,21.96027435198643,0,,
0,2014-07-02 16:27:53.546684,2014-07-02 16:52:23.546684,90,47,19.453931640206044,42.89123450604035,0,,
0,2014-07-02 18:22:58.546684,2014-07-02 18:36:07.546684,52,139,4.237778598329082,51.59840886127019,0,,
0,2014-07-02 19:41:01.546684,2014-07-02 19:47:09.546684,156,100,2.443858216665366,58.228969189046026,0,,
0,2014-07-02 20:04:15.546684,2014-07-02 20:30:02.546684,104,1,14.770331423086262,74.03738859739374,1,0,A1
0,2014-07-02 22:35:24.546684,2014-07-02 22:38:26.046684,103,43,2.7191750364033918,10.635730519137383,0,,
0,2014-07-02 23:09:20.046684,2014-07-02 23:23:00.046684,28,57,8.602576804259664,26.229472529821777,0,,
0,2014-07-02 23:32:38.046684,2014-07-02 23:36:45.546684,96,41,4.405530618211548,32.45940654919128,0,,
0,2014-07-02 23:53:41.315915,2014-07-03 00:00:24.315915,33,87,4.586164316678431,37.98371543791072,0,,
0,2014-07-03 01:48:29.894146,2014-07-03 01:55:34.560813,3,5,2.373879030343141,40.35759446825386,0,,
0,2014-07-03 02:15:48.656051,2014-07-03 02:20:58.860596,0,0,1.3156994594421731,44.366887304041995,0,,
0,2014-07-03 02:36:42.650070,2014-07-03 02:44:15.087570,0,13,2.387837598705945,47.782374015174895,0,,
0,2014-07-03 03:17:43.420903,2014-07-03 03:23:15.106617,0,0,1.3156994594421731,54.11232138330368,1,0,A1
0,2014-07-03 05:10:01.506617,2014-07-03 05:16:50.506617,2,0,1.7368854486095482,8.987321600166712,0,,
0,2014-07-03 05:29:34.506617,2014-07-03 05:35:08.506617,58,14,4.517130748689631,19.53736740749014,0,,
0,2014-07-03 05:49:12.173284,2014-07-03 05:53:50.673284,29,14,1.7283597028653217,22.215645229782425,0,,
0,2014-07-03 07:09:03.673284,2014-07-03 07:25:00.673284,136,71,11.27540727722425,64.46542053242356,0,,
0,2014-07-03 08:03:01.673284,2014-07-03 08:12:09.339951,8,22,1.8881188164426292,77.92662123545726,0,,
0,2014-07-03 08:50:15.339951,2014-07-03 08:56:53.451062,42,10,2.2087725919307637,85.42800723051359,0,,
0,2014-07-03 10:12:35.451062,2014-07-03 10:26:13.451062,5,20,9.601247946010702,109.14270704482408,0,,
0,2014-07-03 10:37:15.951062,2014-07-03 10:54:19.951062,14,64,6.05152709581253,118.80985186081907,0,,
0,2014-07-03 11:11:28.617729,2014-07-03 11:19:29.951062,67,64,1.3751498845975128,121.20244229812228,0,,
0,2014-07-03 11:33:12.351062,2014-07-03 11:42:47.351062,67,95,4.722396942278991,126.94227979310696,0,,
0,2014-07-03 12:02:45.351062,2014-07-03 12:11:40.351062,59,34,1.7621196832411328,135.45141865369627,0,,
0,2014-07-03 12:52:42.351062,2014-07-03 13:22:46.351062,74,80,20.050094701155714,165.6338170815411,1,0,A1
0,2014-07-03 15:48:38.351062,2014-07-03 16:00:24.851062,47,5,1.5312024086844196,7.967599528249625,0,,
0,2014-07-03 16:08:45.351062,2014-07-03 16:25:40.351062,47,16,9.4674100001914,18.851997109540246,0,,
0,2014-07-03 19:03:10.351062,2014-07-03 19:15:41.684395,20,25,4.752267626796322,38.872087735613626,0,,
0,2014-07-03 19:32:31.484395,2014-07-03 19:42:00.627252,67,34,2.606985430940836,43.321016120142524,0,,
0,2014-07-03 20:05:21.627252,2014-07-03 20:49:25.627252,27,58,27.49720009043181,75.08375920345718,1,0,A1
0,2014-07-03 22:35:14.484395,2014-07-03 22:45:44.484395,55,105,3.277326824593496,4.5435269550084385,0,,
0,2014-07-03 23:08:28.484395,2014-07-03 23:20:50.484395,75,60,4.02554922722198,12.150162330339791,0,,
0,2014-07-03 23:29:59.484395,2014-07-03 23:40:42.484395,43,110,4.855586415164136,24.333308985637057,0,,
0,2014-07-04 00:12:08.484395,2014-07-04 00:24:30.484395,196,84,9.213146540790602,39.81030211735538,0,,
0,2014-07-04 01:53:33.484395,2014-07-04 02:11:05.484395,0,64,11.887176770694808,78.70108577027662,0,,
0,2014-07-04 04:06:42.524959,2014-07-04 04:13:43.524959,12,5,5.556142420811643,84.25722819108826,0,,
0,2014-07-04 07:23:44.524959,2014-07-04 07:46:03.524959,204,51,11.123309441291608,129.8103889851849,0,,
0,2014-07-04 08:07:56.524959,2014-07-04 08:16:46.636070,4,2,5.002236109123994,140.44860885863224,1,0,A1
0,2014-07-04 10:23:46.636070,2014-07-04 10:37:45.636070,9,44,3.817808767170972,23.481736927381892,0,,
0,2014-07-04 10:57:15.636070,2014-07-04 11:03:10.636070,10,51,2.4888251041335097,32.38411636954165,0,,
0,2014-07-04 11:40:03.969403,2014-07-04 11:46:53.969403,1,15,4.575162318244744,40.9842231149826,0,,
0,2014-07-04 11:58:55.969403,2014-07-04 12:02:55.969403,82,74,6.768186381225901,54.5886400985069,0,,
0,2014-07-04 12:28:59.969403,2014-07-04 12:33:45.969403,66,544,2.0386038880914263,63.61181369010552,1,0,A1
0,2014-07-04 15:15:35.969403,2014-07-04 15:47:43.969403,70,186,15.375552215749307,30.45990868005162,0,,
0,2014-07-04 16:53:54.969403,2014-07-04 17:03:33.969403,153,123,4.8275380171735005,36.008397566049624,0,,
0,2014-07-04 18:13:15.017596,2014-07-04 18:28:12.017596,27,10,2.2841396860582424,38.29253725210786,0,,
0,2014-07-04 19:36:58.017596,2014-07-04 19:58:45.017596,92,47,8.621676071614718,56.04784873521726,0,,
0,2014-07-04 20:18:48.417596,2014-07-04 20:45:53.417596,64,4,15.78237229791127,72.6749767350372,0,,
0,2014-07-04 21:00:52.575491,2014-07-04 21:07:17.575491,6,1,2.4297162105262644,76.2705983535267,1,0,A1
0,2014-07-04 23:01:27.575491,2014-07-04 23:10:14.575491,22,14,6.18087060535271,17.96932084058095,0,,
0,2014-07-04 23:27:23.960106,2014-07-04 23:38:57.460106,0,52,5.473859524276193,27.111335706546186,0,,
0,2014-07-05 00:02:47.460106,2014-07-05 00:09:05.460106,6,4,1.5485909251186585,38.59359498489879,0,,
0,2014-07-05 00:25:40.571217,2014-07-05 00:37:31.571217,13,22,6.434679553171535,47.48452206074384,0,,
0,2014-07-05 01:30:36.571217,2014-07-05 01:40:35.571217,90,8,7.987723864162289,78.33519063354339,0,,
0,2014-07-05 01:56:52.571217,2014-07-05 02:02:09.571217,37,11,9.334210624444044,101.19949704248342,0,,
0,2014-07-05 02:22:20.934853,2014-07-05 02:36:32.934853,4,81,5.597045871215437,110.57309866515202,0,,
0,2014-07-05 03:07:25.934853,2014-07-05 03:21:58.934853,17,73,4.591639787496021,121.0477700089565,0,,
0,2014-07-05 06:59:35.934853,2014-07-05 07:13:29.934853,104,57,10.757319865548158,178.89997071528606,0,,
0,2014-07-05 09:12:50.934853,2014-07-05 09:18:13.268186,61,44,1.6271733279508955,207.6069486268314,1,0,A1
0,2014-07-05 11:20:22.268186,2014-07-05 11:27:45.268186,8,9,2.759840845076604,5.4631121875652475,0,,
0,2014-07-05 11:41:51.518186,2014-07-05 11:49:23.018186,11,83,2.335444562844357,8.86035485001613,0,,
0,2014-07-05 12:03:10.351519,2014-07-05 12:12:35.351519,98,44,2.4639039695601643,12.730904837596013,0,,
0,2014-07-05 12:28:25.351519,2014-07-05 12:42:02.351519,61,77,8.274736430889266,21.93483898986962,0,,
0,2014-07-05 13:04:01.018186,2014-07-05 13:10:42.018186,73,70,2.386117833926634,25.308559063141782,0,,
0,2014-07-05 13:41:06.018186,2014-07-05 13:48:27.218186,9,48,3.4923520797731302,35.857871673680144,0,,
0,2014-07-05 14:03:05.551519,2014-07-05 14:13:57.051519,42,44,5.118183621662413,41.86055388451323,0,,
0,2014-07-05 14:27:52.051519,2014-07-05 15:01:09.051519,114,29,34.45937535731936,77.89010469343795,0,,
0,2014-07-05 16:46:23.051519,2014-07-05 17:07:48.051519,14,3,8.41849949383619,125.21530719668486,0,,
0,2014-07-05 17:47:43.051519,2014-07-05 18:07:26.051519,18,81,8.943345282034,143.94448775071032,0,,
0,2014-07-05 18:24:12.051519,2014-07-05 18:27:14.051519,84,41,1.7199763007820297,146.74140835768654,0,,
0,2014-07-05 18:50:22.480090,2014-07-05 19:01:46.146757,59,41,1.6813606356348405,149.79230918986386,0,,
0,2014-07-05 20:54:25.581540,2014-07-05 21:30:12.581540,41,133,27.03857449470017,176.83088368456401,1,0,A1
0,2014-07-05 23:43:30.581540,2014-07-06 00:20:47.581540,44,24,46.75904029243321,58.683901102080966,0,,
0,2014-07-06 00:54:29.081540,2014-07-06 01:09:03.081540,26,114,6.837992063873372,76.28542485877608,0,,
0,2014-07-06 01:32:46.414873,2014-07-06 01:38:56.748206,22,78,2.493107485460049,81.54856241832978,0,,
0,2014-07-06 02:01:49.414873,2014-07-06 02:07:23.414873,97,91,2.6931637621487123,86.47241857364206,0,,
0,2014-07-06 02:29:31.014873,2014-07-06 02:40:56.014873,102,132,4.949245697858956,92.06713515635272,1,0,A1
0,2014-07-06 04:29:57.014873,2014-07-06 04:38:15.014873,159,68,3.847377900164759,5.210420101970993,0,,
0,2014-07-06 05:08:32.514873,2014-07-06 05:21:43.848206,22,216,9.063812971476448,15.624615084371499,0,,
0,2014-07-06 05:50:24.848206,2014-07-06 06:03:06.848206,78,118,5.085372064594097,28.447119160308645,0,,
0,2014-07-06 06:20:56.848206,2014-07-06 06:29:41.348206,111,63,4.742081156042635,35.708878796142876,0,,
0,2014-07-06 06:49:14.348206,2014-07-06 07:03:14.348206,76,26,12.45222263842448,53.89853593621004,0,,
0,2014-07-06 07:52:15.348206,2014-07-06 07:58:11.681539,46,95,2.6199810742498517,66.57465921635901,0,,
0,2014-07-06 08:08:55.681539,2014-07-06 08:25:14.681539,110,117,13.204793548075642,80.88805570822197,0,,
0,2014-07-06 09:34:12.681539,2014-07-06 09:42:00.681539,139,82,4.785896907824414,91.13965664758969,0,,
0,2014-07-06 09:56:52.514872,2014-07-06 10:10:35.514872,87,192,8.946300058647989,101.05069783991856,0,,
0,2014-07-06 11:36:58.691468,2014-07-06 11:43:47.691468,1,48,2.399750955847865,103.45044879576642,0,,
0,2014-07-06 12:24:43.691468,2014-07-06 12:32:11.358135,17,11,1.5213781012809562,112.19267344039443,0,,
0,2014-07-06 12:44:56.608135,2014-07-06 13:12:07.608135,13,132,15.388826736992815,128.52454728299995,1,0,A1
0,2014-07-06 15:36:50.608135,2014-07-06 15:49:21.608135,0,23,3.678157776455621,20.48347047781436,0,,
0,2014-07-06 16:17:10.274802,2014-07-06 16:44:30.774802,5,76,4.329319748139649,28.068426611934843,0,,
0,2014-07-06 19:28:45.774802,2014-07-06 19:42:07.774802,129,135,9.022078185016516,55.93720082107564,1,0,A1
0,2014-07-06 22:06:22.774802,2014-07-06 22:38:28.274802,44,34,35.67906412920335,53.42661524806898,0,,
0,2014-07-06 22:52:52.274802,2014-07-06 23:02:04.274802,59,15,8.797484297088774,63.68535892357031,0,,
0,2014-07-06 23:13:56.974802,2014-07-06 23:45:52.974802,18,239,30.675089333337077,95.78363312506139,0,,
0,2014-07-07 00:33:46.974802,2014-07-07 00:55:19.974802,176,22,23.156416289783884,130.11864024276937,0,,
0,2014-07-07 01:49:48.641469,2014-07-07 02:14:31.641469,19,156,18.918896454291943,151.76424531730532,0,,
0,2014-07-07 05:03:06.641469,2014-07-07 05:08:06.927183,4,7,1.3610561239619443,188.1764878327009,1,0,A1
0,2014-07-07 06:48:31.927183,2014-07-07 07:06:38.927183,4,121,10.56755438834903,12.19708799845128,0,,
0,2014-07-07 07:41:26.927183,2014-07-07 07:55:44.927183,156,191,3.6163878821523,31.199308025349684,0,,
0,2014-07-07 10:08:23.927183,2014-07-07 10:23:58.427183,79,9,8.110400660071182,82.68950056633837,0,,
0,2014-07-07 10:38:29.427183,2014-07-07 11:08:16.427183,11,104,14.657090101392305,98.40838876733719,0,,
0,2014-07-07 11:45:05.427183,2014-07-07 11:59:41.427183,127,102,4.24043703758284,103.66515543285168,0,,
0,2014-07-07 12:24:10.427183,2014-07-07 12:37:42.427183,105,31,8.856354357377574,113.43156102159618,1,0,A1
0,2014-07-07 14:27:27.581029,2014-07-07 14:39:43.581029,25,32,2.428115759746154,3.3431036980606468,0,,
0,2014-07-07 14:51:56.581029,2014-07-07 14:58:42.581029,39,93,3.457863684046348,7.437701301944106,0,,
0,2014-07-07 15:22:36.581029,2014-07-07 15:31:31.081029,45,30,3.1451658152958104,15.424671766244037,0,,
