license,begin_time,end_time,load_hotspot,drop_hotspot,od_distance,traveled_from_charged,to_charge,cs_index,cs_name
0,2014-07-04 12:22:51.926859,2014-07-04 12:29:50.260192,32,3,2.647243210916197,25.243708526037064,0,,
0,2014-07-04 12:51:21.760192,2014-07-04 13:03:50.160192,8,15,4.692554325572535,31.797451038289704,0,,
0,2014-07-04 13:16:24.160192,2014-07-04 13:30:55.160192,19,31,15.373409721966878,49.99310794376122,0,,
0,2014-07-04 13:49:04.910192,2014-07-04 14:03:45.910192,107,99,2.244166599121092,53.26844165786386,0,,
0,2014-07-04 14:14:26.576859,2014-07-04 14:26:24.576859,138,67,3.9759228306909633,59.822447707614245,0,,
0,2014-07-04 15:01:23.576859,2014-07-04 15:10:39.576859,82,44,8.167090780252755,83.71350144760143,0,,
0,2014-07-04 15:24:56.719716,2014-07-04 15:35:52.719716,8,10,3.427942301005146,89.84471509109522,0,,
0,2014-07-04 15:44:58.919716,2014-07-04 15:56:17.419716,15,34,5.125541079512684,96.22253675199691,0,,
0,2014-07-04 16:15:34.919716,2014-07-04 16:21:09.586383,40,25,1.7187988953962277,98.90598350947069,0,,
0,2014-07-04 17:30:50.634576,2014-07-04 17:44:25.634576,89,122,5.236171893272242,104.14215540274293,0,,
0,2014-07-04 19:14:51.634576,2014-07-04 19:23:05.634576,92,112,7.554348845531127,141.37087735932778,1,7,C01
0,2014-07-04 21:20:01.634576,2014-07-04 21:27:10.848862,14,20,2.383491034937122,27.298376676319922,0,,
0,2014-07-04 21:39:45.348862,2014-07-04 22:12:25.848862,20,4,10.584234162186553,39.330397439278194,0,,
0,2014-07-04 23:00:10.848862,2014-07-04 23:15:07.848862,59,27,3.0893433745299523,53.16611131513826,0,,
0,2014-07-05 00:30:55.848862,2014-07-05 00:40:57.848862,14,41,9.355703463781444,76.88153361196393,0,,
0,2014-07-05 01:02:50.848862,2014-07-05 01:20:42.848862,1,69,11.763273632351078,97.43911829827829,0,,
0,2014-07-05 01:35:10.348862,2014-07-05 01:37:47.348862,65,54,1.9270872837356192,100.58946677525864,0,,
0,2014-07-05 01:53:47.348862,2014-07-05 01:59:50.348862,56,61,16.89318276843199,122.78556704235524,0,,
0,2014-07-05 02:20:03.348862,2014-07-05 02:26:55.348862,62,68,5.449712333984604,130.12096290879532,0,,
0,2014-07-05 02:47:44.848862,2014-07-05 02:56:30.848862,78,72,3.024671779372361,134.0033204454418,0,,
0,2014-07-05 03:19:28.348862,2014-07-05 03:26:56.348862,97,63,2.833750998605305,138.81972042633555,0,,
0,2014-07-05 03:40:11.348862,2014-07-05 03:47:15.348862,180,63,2.173610126124057,144.53049327825454,0,,
0,2014-07-05 04:10:49.848862,2014-07-05 04:22:49.848862,180,17,7.317967139742339,155.3856231437918,0,,
0,2014-07-05 04:32:29.848862,2014-07-05 04:39:34.182195,23,17,1.6142247787561756,157.69055696951182,0,,
0,2014-07-05 04:51:16.182195,2014-07-05 05:05:55.182195,48,27,6.615121052789971,166.16017287794543,0,,
0,2014-07-05 05:41:43.182195,2014-07-05 06:09:46.182195,8,119,32.10127686842117,206.86626845719437,1,11,F02
0,2014-07-05 08:24:31.182195,2014-07-05 08:46:20.182195,161,104,9.420956521235492,22.749967584110397,0,,
0,2014-07-05 09:04:18.932195,2014-07-05 09:22:44.932195,127,42,5.255598422521779,29.021895634563826,0,,
0,2014-07-05 09:40:59.532195,2014-07-05 09:49:21.532195,39,59,1.6856299098937326,31.397264220531138,0,,
0,2014-07-05 10:53:50.532195,2014-07-05 11:04:50.532195,53,39,5.8863103953574685,66.18513569278358,0,,
0,2014-07-05 11:20:22.839887,2014-07-05 11:36:37.839887,34,34,6.822440628940145,73.94433323224413,0,,
0,2014-07-05 11:51:50.839887,2014-07-05 12:05:17.839887,40,37,5.741152370647128,80.6501334649688,0,,
0,2014-07-05 12:22:11.839887,2014-07-05 12:36:05.839887,10,26,6.051950501733339,89.90634790659904,0,,
0,2014-07-05 12:49:50.923220,2014-07-05 13:08:57.923220,20,1,11.11176354881002,102.20867653111164,0,,
0,2014-07-05 13:19:03.589887,2014-07-05 13:27:03.464887,6,0,1.94859007218398,105.40093648283052,0,,
0,2014-07-05 13:41:07.540359,2014-07-05 13:47:15.326073,0,0,1.3156994594421731,107.74428505469965,0,,
0,2014-07-05 14:02:34.729582,2014-07-05 14:11:33.906053,0,0,1.3156994594421731,110.08763362656877,0,,
0,2014-07-05 14:29:05.547562,2014-07-05 14:40:00.547562,0,6,5.489316391050639,116.60459913004637,0,,
0,2014-07-05 14:57:14.547562,2014-07-05 15:02:10.547562,4,18,1.9935817932503228,119.59095118435846,0,,
0,2014-07-05 15:18:47.047562,2014-07-05 15:33:05.047562,4,0,5.561179876566018,129.31258784424583,0,,
0,2014-07-05 15:45:17.172562,2014-07-05 15:51:53.272562,3,0,2.0994189533971657,133.02827072975163,0,,
0,2014-07-05 16:07:15.341528,2014-07-05 16:17:14.008195,0,4,2.3371836221454063,136.39310346432399,0,,
0,2014-07-05 16:35:48.700503,2014-07-05 16:55:52.700503,6,21,3.3989510722498744,140.9579599445371,0,,
0,2014-07-05 17:12:13.700503,2014-07-05 17:20:31.700503,35,57,3.4049029827317483,145.07539059458335,0,,
0,2014-07-05 17:35:27.700503,2014-07-05 18:02:53.700503,90,83,9.677363434370504,155.88746629691855,0,,
0,2014-07-05 19:25:38.700503,2014-07-05 19:34:01.633836,8,8,1.37365722787174,162.3994090193501,0,,
0,2014-07-05 21:26:41.068619,2014-07-05 21:34:39.335286,14,15,3.2463704977838748,165.64577951713397,0,,
0,2014-07-05 21:47:50.501953,2014-07-05 21:56:19.946397,9,19,1.780269155287981,168.693670168091,1,1,FN0002
0,2014-07-05 23:49:10.946397,2014-07-06 00:11:04.946397,67,130,14.202399604886894,23.81412052604516,0,,
0,2014-07-06 00:43:22.946397,2014-07-06 00:46:46.946397,64,89,1.6509532666832645,29.749102058534014,0,,
0,2014-07-06 01:47:39.446397,2014-07-06 01:53:52.446397,30,9,4.286371928781226,51.32563297132467,0,,
0,2014-07-06 02:56:51.446397,2014-07-06 03:10:11.446397,20,62,6.459356186066475,63.82683327008803,0,,
0,2014-07-06 03:30:52.779730,2014-07-06 03:47:31.779730,50,137,4.957902141723921,69.530964052926,0,,
0,2014-07-06 04:56:00.779730,2014-07-06 05:03:54.154730,9,9,2.763821562832505,81.95120968427135,0,,
0,2014-07-06 05:42:39.154730,2014-07-06 05:49:53.154730,18,25,4.846311090213831,89.03438469498087,0,,
0,2014-07-06 06:31:38.154730,2014-07-06 06:38:55.654730,9,9,2.763821562832505,108.05261571283621,0,,
0,2014-07-06 06:54:02.654730,2014-07-06 07:00:21.876952,8,3,2.313946598220214,115.90789083710541,0,,
0,2014-07-06 07:23:27.676952,2014-07-06 07:28:44.343619,4,16,2.0828957288061494,122.2413667560094,0,,
0,2014-07-06 07:52:33.343619,2014-07-06 08:00:29.343619,6,21,3.3989510722498744,136.33877800463418,0,,
0,2014-07-06 08:31:20.143619,2014-07-06 08:34:40.143619,17,17,1.4282161431664484,138.6632083633966,0,,
0,2014-07-06 08:57:26.810286,2014-07-06 09:14:38.310286,34,12,4.4087864191684325,146.84473258445047,1,2,N04
0,2014-07-06 12:11:01.486882,2014-07-06 12:44:04.486882,44,88,29.98749680839964,29.98749680839964,0,,
0,2014-07-06 13:09:13.486882,2014-07-06 13:15:24.986882,11,15,3.169883303732437,43.33542792741247,1,16,N02
0,2014-07-06 15:02:29.986882,2014-07-06 15:36:17.986882,9,17,8.139581239986665,9.407202735655689,0,,
0,2014-07-06 15:53:05.909959,2014-07-06 16:18:52.909959,17,4,2.266838445793655,12.781228202986364,0,,
0,2014-07-06 16:57:33.909959,2014-07-06 17:25:04.909959,96,73,2.665721077434461,30.239479920931426,0,,
0,2014-07-06 17:54:31.409959,2014-07-06 17:59:00.409959,49,23,3.825319029148638,35.652739657420405,0,,
0,2014-07-06 18:53:50.409959,2014-07-06 19:01:05.076626,32,12,2.5387519641508747,56.37250607339924,0,,
0,2014-07-06 19:25:19.076626,2014-07-06 19:33:47.076626,46,12,2.5331006988586835,62.033922647577015,0,,
0,2014-07-06 19:52:00.307395,2014-07-06 20:01:41.307395,10,37,2.0615924675074004,65.27861302281335,0,,
0,2014-07-06 20:19:07.974062,2014-07-06 20:25:36.974062,48,6,2.200716921397298,68.32270174875032,0,,
0,2014-07-06 20:42:34.002633,2014-07-06 20:59:36.002633,4,5,6.43101150312403,75.74648351293611,0,,
0,2014-07-06 21:12:40.044300,2014-07-06 21:25:57.794300,2,54,5.851517489807374,82.42974497814393,0,,
0,2014-07-06 21:38:18.365729,2014-07-06 21:45:44.765729,24,0,2.707541337774256,86.15382775580397,0,,
0,2014-07-06 22:03:02.565729,2014-07-06 22:09:21.299062,0,0,1.3156994594421731,88.4971763276731,0,,
0,2014-07-06 22:25:59.886364,2014-07-06 22:51:21.553031,0,90,7.034203936776452,96.55902937687651,0,,
0,2014-07-06 23:28:42.553031,2014-07-06 23:35:34.353031,29,0,1.8494218786250545,105.72135148211488,0,,
0,2014-07-07 00:16:15.853031,2014-07-07 00:26:35.353031,16,16,4.180764258283803,114.98936883662431,0,,
0,2014-07-07 00:59:06.686364,2014-07-07 01:03:04.019697,16,11,1.537413009950434,127.38396140168128,0,,
0,2014-07-07 01:27:06.096620,2014-07-07 01:41:25.596620,4,5,6.43101150312403,137.59152865625848,0,,
0,2014-07-07 01:58:09.517673,2014-07-07 02:10:34.517673,2,78,8.892370913341885,147.31564354500082,0,,
0,2014-07-07 02:27:44.517673,2014-07-07 02:44:33.517673,169,231,9.93190489228122,160.1522717434265,0,,
0,2014-07-07 03:42:08.517673,2014-07-07 03:47:44.017673,119,96,1.383526320611067,178.9621797710567,0,,
0,2014-07-07 04:01:05.017673,2014-07-07 04:07:55.017673,112,52,4.808608345341606,186.96431109218622,1,10,E01
0,2014-07-07 05:55:38.017673,2014-07-07 06:05:35.017673,2,90,5.979008337085833,13.66524603239057,0,,
0,2014-07-07 06:20:27.017673,2014-07-07 06:26:12.351006,62,45,2.418517485291206,17.335447104814257,0,,
0,2014-07-07 07:48:00.351006,2014-07-07 07:53:34.351006,14,94,6.144533660575129,52.265621909972005,0,,
0,2014-07-07 09:42:00.351006,2014-07-07 09:47:35.601006,14,77,3.2404587755758434,69.56633107443959,0,,
0,2014-07-07 10:34:55.601006,2014-07-07 10:45:02.601006,92,26,2.499291188302508,76.58366830710283,0,,
0,2014-07-07 11:13:37.601006,2014-07-07 11:28:23.601006,139,64,8.332883625548892,96.76708142528581,0,,
0,2014-07-07 12:23:20.601006,2014-07-07 12:32:09.601006,63,64,3.0409810980509016,107.67330934443444,0,,
0,2014-07-07 12:43:32.886720,2014-07-07 12:52:51.386720,67,34,2.606985430940836,111.29773532808098,0,,
0,2014-07-07 13:03:50.386720,2014-07-07 13:12:45.720053,33,10,4.749161609904713,118.98459816998714,0,,
0,2014-07-07 13:26:10.992780,2014-07-07 13:35:56.992780,1,27,2.4863798309932865,123.2613456583492,0,,
0,2014-07-07 14:00:54.992780,2014-07-07 14:04:26.992780,96,57,2.34233023813702,134.8966660067518,0,,
0,2014-07-07 14:26:46.742780,2014-07-07 14:55:31.742780,31,5,5.821899157937488,142.2309971533522,0,,
0,2014-07-07 15:07:33.224261,2014-07-07 15:19:42.390928,2,2,5.131959283208799,148.19470041196146,0,,
